citation_id,document_type,source,source_path,source_url,page,section,ticker,sha256
PDF-370e6589ab,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,27,page_27_chunk_1,,ee29614374e2d254592ef8212bf15012d0cf19b2f8a91edfc46bdb175d7e7a53
PDF-65f2bdfe97,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,28,page_28_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-52a75e59a1,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,28,page_28_chunk_1,,46e08be8f8b7576f1c5836d9406fa1bd81d92a5954b0ca1521ec3b53dd7a08d6
PDF-74b37b9d83,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,29,page_29_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-7e5fe17ae0,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,29,page_29_chunk_1,,22d5e2f0c4f025de68b8102c73ac17c0e15abc374ff9a915ffc41da5c53fe624
PDF-1bc6cd9d10,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,30,page_30_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-b2bef282d0,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,30,page_30_chunk_1,,3f49403e7bfe2476b79c84f4da2158c43895897fce7b0ae9b8747b401843c198
PDF-66d0fe95e6,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,31,page_31_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-d487bcac42,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,31,page_31_chunk_1,,d39b0430f8b7e44b4c84ebf025d8848391af59f2ade699d4c258941d35e881f7
PDF-5d93f244b2,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,32,page_32_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-f3a9155173,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,32,page_32_chunk_1,,0b414e15fcb575b4f36d0f928eec7cc875777484dd6b39894714e72a53b9b994
PDF-8ba9a37504,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,33,page_33_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-790d65595f,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,33,page_33_chunk_1,,57dbbc38be935cf5d662cff181c386289ccadedea61125e6c3ea2637123aa100
PDF-9f659fbd71,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,34,page_34_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-2687c22df3,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,34,page_34_chunk_1,,3f86edd10dc3b89e95b67299e1e8fa4250e3505667a4d048e25e7e70bba0d126
PDF-a4e17c960e,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,35,page_35_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-e5e4fc9b59,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,35,page_35_chunk_1,,d4388b235696a0fbd63bf99e76023c33eca94d22b849ba34bbc32527d95e2234
PDF-78ac2fdf04,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,36,CHAPTER 2: TRENDS IN GLOBAL,,87b955ad8608c6e7a35d3490adb0cd393032ed258c3912aeff20fe77078c8a33
PDF-2d8af3362b,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,37,page_37_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-061d6eea84,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,37,page_37_chunk_1,,d1a8882424681f8fbf3285013841ccce5ed39463fe61b2b94b8c70900c6eebf5
PDF-441c0f87f3,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,38,page_38_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-f39b661e0c,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,38,page_38_chunk_1,,f9a7e911b48f708c333807bf892b509122c3feab72c90c3e1dd527c0db0d98db
PDF-cd2d053031,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,39,page_39_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-ea293d1e6f,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,39,page_39_chunk_1,,2230d6df4bf357a897f5fd111f65625afcd1d23531abf9b5bd093f99acf21d08
PDF-f878813820,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,40,page_40_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-17b193cefb,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,40,page_40_chunk_1,,7a2309847d06ff8c127ec0d3771c1c14120076e7400ddfbf58eda9004cc81f17
PDF-f45a3acd6b,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,41,page_41_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-f81b1e5508,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,41,page_41_chunk_1,,960ceaea2ebcae8d0a3883a162489d341c9eef0628324c4d4201fa199b6cd836
PDF-76d9bfe4ec,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,42,page_42_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-d676930a98,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,42,page_42_chunk_1,,beff525b64cb250a14124e843e625b694e029e6d7cf52a01281e4a72c53b1417
PDF-6178b1a00d,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,43,page_43_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-5fc8bb9b9c,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,43,page_43_chunk_1,,f0b7657d9f52b5fd8dda4a69ccbc6aac77ab38aa6909b47b5a35fd328c8b5a96
PDF-1f4603641b,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,44,page_44_chunk_0,,d3a8bddecd3f9ae2c57d9c9d66d469811cadf791f85fcf2edf6612819b89abe7
PDF-d3a72ee81b,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,45,page_45_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-7f0969dbc1,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,45,page_45_chunk_1,,5897b2ece8b36c0492c83c2bbe12d0ece8f8a8a08c862b367aa3dab7dc73a29f
PDF-aa9df2d643,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,46,page_46_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-b72edb3380,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,46,page_46_chunk_1,,62bd493f569d9593b9d06e8a142b4c9e23e4dad7e2e18de59fe3b592484a654d
PDF-f4613ad087,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,47,page_47_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-baf2907151,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,47,page_47_chunk_1,,187fbf53a415b4c2bca941db2a73e86d71349fb13e5c4ce31979f2ddd3920c88
PDF-0ce14d4156,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,48,page_48_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-ccb0214790,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,48,page_48_chunk_1,,408c568fe94aa395cff618380d40ba41e732e1da3578073eec8598fda56f653b
PDF-0cc4e69339,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,49,page_49_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-89fb9c9352,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,49,page_49_chunk_1,,68e08780855c57519b434409e3501594f8699bbf91fd8a5aaa005f35d34bd1ca
PDF-0dc78b4d36,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,50,page_50_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-d7da473a44,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,50,page_50_chunk_1,,635592ca4230ae22340e7f999cc2085f2089088902f08d16ccdeb153a53ecf9e
PDF-7914d4eb01,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,51,page_51_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-ea5ee6c7ef,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,51,page_51_chunk_1,,15cc0855c7d13d81bef990dad4d2b3d644a15e6b816f4617fb294a6863323d70
PDF-90cafeb8f4,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,52,page_52_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-a060ecd601,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,52,page_52_chunk_1,,a116a80a0c596ff16f587a677aea9c65d95f10d109ef037208f39284d6d9f6ad
PDF-e03aa65612,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,53,page_53_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-d274a623f0,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,53,page_53_chunk_1,,eb258220759a08361145c04c6946a9edb840a1120ac2d0f98fb61d46d27ec680
PDF-0502331c2a,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,54,page_54_chunk_0,,038e1d6c852b3756e5e7ed202ecfe2d7677b9d234bd09cf769155dc24ef60bfa
PDF-ff08b23160,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,55,CHAPTER 3: NEW FORMS OF,,f5859b16c85113d2277041e662fdbdbe7c0c8a779ee3ee46d19a2d2cf43f2ed9
PDF-9ba3ffd73d,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,56,page_56_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-249d4b9afe,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,56,page_56_chunk_1,,c679334f68bfe1d9eb89ad5a5b222043b0ef1acd00713ed61eefdc986c024daf
PDF-64b2e33bca,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,57,page_57_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-3bfb903a51,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,57,page_57_chunk_1,,af9344c9129d7846f8a13aa1df2e237bf95e20c39b8741972d6c43cdfe6f54a6
PDF-58cf82dccf,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,58,page_58_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-b3392ce197,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,58,page_58_chunk_1,,07d4d45bf003716ac9007644728266eb5001bd2915268b332399418fc4086c3b
PDF-8f443671b7,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,59,page_59_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-fbc858a2bc,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,59,page_59_chunk_1,,50d9b16223f4a8fae82e879575a084844cffcedc6ebe20177e195dc59f22d917
PDF-e91ee487b2,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,60,page_60_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-5082f5c990,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,60,page_60_chunk_1,,8b8a9f94f9e5b856d71aca603963a470a0f1fe31d4aadfe0ce0f54258be33d61
PDF-97cabfc8d8,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,61,page_61_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-0c56845409,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,61,page_61_chunk_1,,4b52d11b9efc6d80088ba2c55f548a1c76f0f1a10ca1ed3b66ebedda685f95d0
PDF-e49cc503b0,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,62,page_62_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-966e8eb8fd,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,62,page_62_chunk_1,,c1fbb9720d0884c15774421bde9c4e253d4483eea7d113a45e795c3c36b268a3
PDF-fc969b46de,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,63,page_63_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-7ce42f6447,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,63,page_63_chunk_1,,ae12af79b2a5917d7f792f92f98092035f6ef0406f34e4fab669a87ba310fa17
PDF-f2a3250e8c,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,64,page_64_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-81a283183a,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,64,page_64_chunk_1,,e00dacd4a4994ca37dcd7f14502dcb80de46c7673c78174bb814f2a2ab9f5201
PDF-b0dfee5f0e,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,65,page_65_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-7c4e76730d,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,65,page_65_chunk_1,,184316ddf473028def1e818b469bccf653776207f10e11a156e6e3bae9259e9b
PDF-1a1e882709,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,66,CHAPTER 4: TAX DEFICITS OF HIGH-,,0b0919b4587f82fc1979e4da023baf7bf6cfea5cd7a1b90a9a947e84a43c9144
PDF-ab64d14f3d,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,67,page_67_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-fdf510f1b1,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,67,page_67_chunk_1,,5c50ca106ddc0e7b0d76c0b2cf945e87fd82f741129bd407063c572ddc548f3f
PDF-b163b988f9,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,68,page_68_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-48f82648d1,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,68,page_68_chunk_1,,08e578ac8864142b5543b5883dd7402fdffb6c9abff107b155379c15ebc633c4
PDF-5d98a903cb,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,69,page_69_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-5f00dde2af,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,69,page_69_chunk_1,,bd797b4b95596d36094575ea434285432383d2ed20ae5d7e6dd109b6120f1ac0
PDF-3b2fa8bebb,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,70,page_70_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-228b75095a,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,70,page_70_chunk_1,,361461f4bc0feb32d9f85d8828cebe98b6bbb2252c7c352ec354114609540834
PDF-f4defcf3fe,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,71,CHAPTER 5: POLICIES TO COLLECT THE,,5bc3745daeb0a5abe3f40221a1f7e7a5ed4ed7d0a4a0f04d35f2d0601aee08b4
PDF-b789403739,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,72,page_72_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-778fca4763,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,72,page_72_chunk_1,,c3e5ab1646dc02d7931b8e24eb33fda3c6725b7478cab0cc529526155ba771d3
PDF-87136d6947,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,73,page_73_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-0475b4cbad,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,73,page_73_chunk_1,,9452c0c56e832756dfb24bde1dfa7061a0262d3e1ce94e91a9eb26964a046ad3
PDF-2e1c95af42,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,74,page_74_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-947670c38b,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,74,page_74_chunk_1,,9561ecba1ec2827d58260813941d3072c1557e4c4be6635f71109d23138c05d6
PDF-7594cb7b90,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,75,# countries,,5168c7b976538628396eb0bd6dd9fa01d23186d2d32d00308af2fc27a5011105
PDF-511d5a0a74,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,76,page_76_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-f3193edabb,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,76,page_76_chunk_1,,8f595ea2c3acf2818e4c7b42e7dddc9eecd6ca556d5a79f29793ff8c58c9bde5
PDF-5a32727e12,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,77,page_77_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-ee045834c7,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,77,page_77_chunk_1,,f04456e037be9733380e0f2d022a5b2a6cafb2131739bc470897c8a939584a43
PDF-e8946e3a27,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,78,page_78_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-86318da62e,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,78,page_78_chunk_1,,7af9158441a66343fbbc7b9eb8c194a08a8c5c3b6f464690ad145f797ffdc9f4
PDF-2e449696fc,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,79,page_79_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-82dd19bde4,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,79,page_79_chunk_1,,b04d63fed3c68792f7f6799c2488526be6e42a2339f970ebc241796a91f060f3
PDF-5109a0bca8,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,80,page_80_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-5f6654cc2e,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,80,page_80_chunk_1,,267d8789941aec19d5b9137947353c87672be2e484331b97bc0bad6aa708e088
PDF-94806893e1,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,81,page_81_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-a00010d2a3,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,81,page_81_chunk_1,,47326583098c9b5ee6f13e69af248421f2221fbe6521ae52774b4554d87a4529
PDF-25201a4130,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,82,page_82_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-fe025cdd5e,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,82,page_82_chunk_1,,5c06f15ea4ec492d6df30e915991ae9d74682791d1798806c0bae99fdeecf08c
PDF-b9fcd04b83,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,83,page_83_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-24361d1e40,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,83,page_83_chunk_1,,d522f969d6d9d70ee3807893733f6cc870bc52f5668152203b46d38958f6a5e4
PDF-3088c5cf27,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,84,page_84_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-6b0ddc3284,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,84,page_84_chunk_1,,27a44a2ec952a58375b90d9cdd9dfc7b4e229b59b3d371a5cf38e1f47872959a
PDF-c8f1c5f4d0,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,85,page_85_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-f6ffb18e27,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,85,page_85_chunk_1,,b554c9ae8f505d142ffd131b047932751839d01d1430ae35b97c50abf6bcf9a0
PDF-65407b5fd8,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,86,page_86_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-3ba6e47858,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,86,page_86_chunk_1,,db252d33febdec249fa92508c9f0dd70f336cbfdc1ad8bee36eb6aa6ede4e323
PDF-a409592628,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,87,page_87_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-b7afd8f498,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,87,page_87_chunk_1,,ca2be0758dde8dbc5f27d8ab230dfaabfbc78b32a4ecba3a4cb1dc81373b6999
PDF-26cfef31c6,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,88,page_88_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-5cffd1b726,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,88,page_88_chunk_1,,518d5de05cbd62c40a64e15092eb1e721447c763667488c56a53dd561643be63
PDF-91225aac7e,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,89,page_89_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-18ff7924a0,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,89,page_89_chunk_1,,12ef566b12cb6cf0edaa427acc5b882c3f38eb0a8c70409e1fd027599941a95c
PDF-9933a6c7b1,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,90,page_90_chunk_0,,95ed1c58586a26eb68314486b18caab95b6579c6312bb40a9ccfaa3aca45ef8e
PDF-2409b02145,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,90,page_90_chunk_1,,5102bc917fc5db0b084c73e89ddff06778203991e795578e12234a469587923c
PDF-e0e9942def,literature,taxobservatory.pdf,bronze/literature/taxobservatory.pdf,,91,page_91_chunk_0,,dc76fd9afe1f4618a3e0797b2f01708e69191bb768a91734797b4c6dd478cff9
MODEL-c178cdbda1,model_result,validation_summary.json,data/gold/statistical/verified/validation_summary.json,,,entries_1_4,,0a8129d7bec49c74ed134b4ac0efb6cc035d03242a2a9df187e9f29fc152332d
MODEL-519ed405d9,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_1_35,,1f8eb12a8c565d19172d6ce666b9da3aed54c75e30f0a41b4626dddf3a478fdf
MODEL-0e4e734ac5,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_36_70,,fc652269aa8c451f5f5fd2923cf6f1a00fb729582eb2daa403a7ad550c59e13f
MODEL-a9cfa913fe,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_71_105,,82ad21be56630dcbd5e3c2d48f8413974920fdc5421f21824e58f7c2fed54ece
MODEL-fd9be8b247,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_106_140,,136806465f1bc1239617bda40b261da21177c477652ca3e5886bafdcafd5231f
MODEL-6d3b05f458,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_141_175,,cfd93da66684792538a98a5ee031d79f0fdd6c82f30f5b58c3ac47ef16c3dec3
MODEL-68a87b22da,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_176_210,,2970ddbab00b06ece69171cc022543ef380cfbbb978fe6a4386db39a885d83e1
MODEL-1f02518b5c,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_211_245,,39c5c5e71cd5da9a19845223036448f714f6392733ece19344506a4e99fbf6ee
MODEL-15f55a4cfe,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_246_280,,410bc6ba01f867dfda0fb4e15ecee40de5790d436905b7e0b59fbc9c684c1528
MODEL-6e7f586b7e,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_281_315,,69657f749f301c0d61359d51b11fef019cefede33833b5818d7b98dcb0c93918
MODEL-7d8a0cfb28,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_316_350,,b25a0b22bda86424beccc2a0435118b7200b5f394d15a52e05515bd793be09f2
MODEL-0b5976e863,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_351_385,,8703c7d20ac8ce242bf9600763002b9404e8a138573409591f98e19d05179a83
MODEL-a6508c053e,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_386_420,,0c63cc74d8185d596ed0153bf9b74b9f93fc71176f00812ed1222eaaffc16841
MODEL-c8731b0f15,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_421_455,,66d55628c9d0d973938452d69238b34e01ac7b9f91118a4ef60ea2c1a3ce03f7
MODEL-4f7b0431ca,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_456_490,,ac4cf6fd86ed6da93067823ece8ff22e3cd879a857dea8d6c4d738844002ea8b
MODEL-2dd58e678e,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_491_525,,a8b167956fd407fd4a437c5ac2bb5a901f902b73abfe0fd7145922e784b9c842
