symbol,asOfDate,periodType,currencyCode,Amortization,AmortizationOfIntangiblesIncomeStatement,AverageDilutionEarnings,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAmortizationDepletionIncomeStatement,DepreciationAndAmortizationInIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EarningsFromEquityInterest,EarningsFromEquityInterestNetOfTax,GainOnSaleOfBusiness,GainOnSaleOfPPE,GainOnSaleOfSecurity,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherGandA,OtherIncomeExpense,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,PreferredStockDividends,PretaxIncome,ProvisionForDoubtfulAccounts,ReconciledCostOfRevenue,ReconciledDepreciation,ResearchAndDevelopment,RestructuringAndMergernAcquisition,SalariesAndWages,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff,OtherunderPreferredStockDividend,DepreciationIncomeStatement,SecuritiesAmortization,OtherTaxes,RentAndLandingFees,RentExpenseSupplemental
AMZN,2025-03-31,TTM,USD,,,,10525500000.0,6.28,,,,10751750000.0,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2025-06-30,TTM,USD,,,,10573000000.0,6.68,337655000000.0,,,10776500000.0,6.56,70623000000.0,85152000000.0,143714000000.0,,-37000000.0,,,4462000000.0,11169000000.0,332383000000.0,,2230000000.0,2230000000.0,4655000000.0,4655000000.0,,70623000000.0,70623000000.0,70623000000.0,,70623000000.0,70623000000.0,70623000000.0,2425000000.0,2425000000.0,139252000000.0,66820813366.77842,256193000000.0,76190000000.0,670038000000.0,11169000000.0,4307000000.0,-155000000.0,200112000000.0,,,82922000000.0,,337655000000.0,58562000000.0,,,,44912000000.0,56081000000.0,,659813366.778418,12262000000.0,0.147874,593848000000.0,76190000000.0,,670038000000.0,4462000000.0,4462000000.0,,,,,,,
AMZN,2025-09-30,TTM,USD,,,,10616250000.0,7.21,,,,10803500000.0,7.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2025-12-31,12M,USD,,,,10656000000.0,7.29,356414000000.0,,,10827000000.0,7.17,77670000000.0,99585000000.0,165341000000.0,,-554000000.0,,,15320000000.0,11172000000.0,360510000000.0,,2274000000.0,2274000000.0,4381000000.0,4381000000.0,,77670000000.0,77670000000.0,77670000000.0,,77670000000.0,77670000000.0,77670000000.0,2107000000.0,2107000000.0,150021000000.0,65354930994.440506,280535000000.0,79975000000.0,716924000000.0,11172000000.0,15229000000.0,-91000000.0,222234000000.0,,,97311000000.0,,356414000000.0,65756000000.0,,,,47129000000.0,58301000000.0,,3004930994.440505,,0.196144,636949000000.0,79975000000.0,,716924000000.0,15320000000.0,15320000000.0,,,,,,,
AMZN,2025-12-31,TTM,USD,,,,10656000000.0,7.29,,,,10827000000.0,7.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,2026-03-31,TTM,USD,,,,10691000000.0,8.49,366901000000.0,,,10847250000.0,8.36,90798000000.0,117999000000.0,188438000000.0,,-574000000.0,,,28218000000.0,11131000000.0,375875000000.0,,2533000000.0,2533000000.0,4450000000.0,4450000000.0,,90798000000.0,90798000000.0,90798000000.0,,90798000000.0,90798000000.0,90798000000.0,1917000000.0,1917000000.0,160220000000.0,68468179134.98346,290453000000.0,85422000000.0,742776000000.0,11131000000.0,28127000000.0,-91000000.0,231642000000.0,,,115466000000.0,,366901000000.0,70439000000.0,,,,47680000000.0,58811000000.0,,5888179134.983458,24094000000.0,0.208667,657354000000.0,85422000000.0,,742776000000.0,28218000000.0,28218000000.0,,,,,,,
ASML,2021-12-31,12M,EUR,,,,,,,,,,,,,,,,213700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,213700000.0,213700000.0,,,,,,,,,,,,,213700000.0,,,,,,,,213700000.0,213700000.0,,,,,,,
ASML,2022-12-31,12M,EUR,,,,397700000.0,16.08,10473300000.0,,,398000000.0,16.07,5624200000.0,6516900000.0,7100500000.0,,138000000.0,,,,,10700100000.0,,60800000.0,60800000.0,16200000.0,16200000.0,,5624200000.0,5624200000.0,5624200000.0,,5624200000.0,5624200000.0,5624200000.0,-44600000.0,-44600000.0,7100500000.0,5624200000.0,4199400000.0,6500700000.0,21173400000.0,,,,,,,6456100000.0,,10473300000.0,583600000.0,3253500000.0,,,,945900000.0,,0.0,969900000.0,0.15023,14672700000.0,6500700000.0,,21173400000.0,,,,,,,,,
ASML,2023-09-30,TTM,EUR,,,,393350000.0,19.32,,,,393575000.0,19.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASML,2023-12-31,12M,EUR,,,,393800000.0,20.61,13422400000.0,,,394100000.0,20.59,7839000000.0,9236200000.0,9976000000.0,,191300000.0,,,,,14136100000.0,,152700000.0,152700000.0,193900000.0,193900000.0,,7839000000.0,7839000000.0,7839000000.0,,7839000000.0,7839000000.0,7839000000.0,41200000.0,41200000.0,9976000000.0,7839000000.0,5093800000.0,9042300000.0,27558500000.0,,,,,,,9083500000.0,,13422400000.0,739800000.0,3980600000.0,,,,1113200000.0,,0.0,1435800000.0,0.158,18516200000.0,9042300000.0,,27558500000.0,,,,,,,,,
ASML,2024-03-31,TTM,EUR,,,,393525000.0,18.06,,,,393825000.0,18.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASML,2024-06-30,TTM,EUR,,,,393550000.0,17.13,,,,393900000.0,17.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASML,2024-12-31,12M,EUR,,,,393300000.0,19.25,13770900000.0,,,393600000.0,19.24,7571600000.0,9205000000.0,10123600000.0,,209800000.0,,,,,14492000000.0,,162600000.0,162600000.0,182400000.0,182400000.0,,7571600000.0,7571600000.0,7571600000.0,,7571600000.0,7571600000.0,7571600000.0,19800000.0,19800000.0,10123600000.0,7571600000.0,5469400000.0,9022600000.0,28262900000.0,,,,,,,9042400000.0,,13770900000.0,918600000.0,4303700000.0,,,,1165700000.0,,0.0,1680600000.0,0.186,19240300000.0,9022600000.0,-19800000.0,28262900000.0,,,,,,,,,
ASML,2024-12-31,TTM,EUR,,,,393300000.0,19.25,,,,393600000.0,19.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASML,2025-03-31,TTM,EUR,,,,393025000.0,22.14,,,,393300000.0,22.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASML,2025-06-30,TTM,EUR,,,,391750000.0,24.07,15252100000.0,,,392000000.0,24.06,9427300000.0,11445400000.0,12399900000.0,,254600000.0,,,,,16911200000.0,,140900000.0,140900000.0,220400000.0,220400000.0,,9427300000.0,9427300000.0,9427300000.0,,9427300000.0,9427300000.0,9427300000.0,79500000.0,79500000.0,12399900000.0,9427300000.0,5686200000.0,11225000000.0,32163300000.0,,,,,,,11304500000.0,,15252100000.0,954500000.0,4491300000.0,,,,1194900000.0,,0.0,2131800000.0,0.18858,20938300000.0,11225000000.0,,32163300000.0,,,,,,,,,
ASML,2025-09-30,TTM,EUR,,,,390225000.0,24.24,,,,390525000.0,24.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASML,2025-12-31,12M,EUR,,,,388500000.0,26.29,15409300000.0,,,388900000.0,26.26,9609400000.0,11524400000.0,12550300000.0,,216700000.0,,,,,17258000000.0,,118300000.0,118300000.0,223000000.0,223000000.0,,9609400000.0,9609400000.0,9609400000.0,,9609400000.0,9609400000.0,9609400000.0,104700000.0,104700000.0,12550300000.0,9609400000.0,5956600000.0,11301400000.0,32667300000.0,,,,,,,11406100000.0,,15409300000.0,1025900000.0,4698800000.0,,,,1257800000.0,,0.0,2013400000.0,0.177,21365900000.0,11301400000.0,-104700000.0,32667300000.0,,,,,,,,,
ASML,2025-12-31,TTM,EUR,,,,388500000.0,24.73,,,,388900000.0,24.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104700000.0,,,,,,,,,,
ASML,2026-03-31,TTM,EUR,,,,386775000.0,25.88,15969400000.0,,,387200000.0,25.86,10011100000.0,11944300000.0,11944300000.0,,288300000.0,,,,,17723300000.0,,,,,,,10011100000.0,10011100000.0,10011100000.0,,10011100000.0,10011100000.0,10011100000.0,96400000.0,96400000.0,11944300000.0,10011100000.0,6002000000.0,11721300000.0,33692700000.0,,,,,,,11817700000.0,,15969400000.0,1044000000.0,4722600000.0,,,,1279400000.0,,0.0,2094900000.0,0.177268,21971400000.0,11721300000.0,,33692700000.0,,,,,,,,,
AVGO,2020-10-31,TTM,USD,,,,,,,,,,,,,,,,,,31000000.0,,,,,,53000000.0,53000000.0,0.0,,,,,,,,,,,,,,,,,,,-116000000.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
AVGO,2021-10-31,12M,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO,2022-10-31,12M,USD,1512000000.0,1512000000.0,,4090000000.0,2.744,11108000000.0,1512000000.0,1512000000.0,4230000000.0,2.653,11223000000.0,14171000000.0,19155000000.0,,,,,-169000000.0,,22095000000.0,,1737000000.0,1737000000.0,100000000.0,100000000.0,,11495000000.0,11223000000.0,11495000000.0,0.0,11495000000.0,11495000000.0,11495000000.0,-1637000000.0,-1637000000.0,19381000000.0,11704050000.0,7813000000.0,14282000000.0,33203000000.0,,-211000000.0,15000000.0,,,272000000.0,12434000000.0,,7636000000.0,4984000000.0,4919000000.0,57000000.0,,,1382000000.0,-57000000.0,-16950000.0,939000000.0,0.075,18921000000.0,14225000000.0,,33203000000.0,-226000000.0,-226000000.0,,,,,,,
AVGO,2023-10-31,12M,USD,1394000000.0,1394000000.0,,4150000000.0,3.393,11129000000.0,1394000000.0,1394000000.0,4270000000.0,3.298,14082000000.0,16719000000.0,20554000000.0,,,,,11000000.0,,24690000000.0,,1622000000.0,1622000000.0,535000000.0,535000000.0,,14082000000.0,14082000000.0,14082000000.0,0.0,14082000000.0,14082000000.0,14082000000.0,-1087000000.0,-1087000000.0,20787000000.0,14299389000.0,8239000000.0,16451000000.0,35819000000.0,,-267000000.0,-34000000.0,,,,15097000000.0,,8688000000.0,3835000000.0,5253000000.0,244000000.0,,,1592000000.0,-244000000.0,-15611000.0,1015000000.0,0.067,19368000000.0,16207000000.0,,35819000000.0,-233000000.0,-233000000.0,,,,,,,
AVGO,2023-10-31,TTM,USD,,,,415000000.0,33.93,,,,427000000.0,32.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO,2024-01-31,TTM,USD,,,,423500000.0,27.83,,,,436500000.0,27.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO,2024-04-30,TTM,USD,,,,4355000000.0,2.405,,,,4495000000.0,2.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO,2024-07-31,TTM,USD,,,,4489000000.0,1.193,,,,4636000000.0,1.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO,2024-10-31,12M,USD,3244000000.0,3244000000.0,,4624000000.0,1.27,19065000000.0,3244000000.0,3244000000.0,4778000000.0,1.23,5895000000.0,13869000000.0,23879000000.0,,,,,-12000000.0,,32509000000.0,,3953000000.0,3953000000.0,461000000.0,461000000.0,,5895000000.0,5895000000.0,6168000000.0,-273000000.0,5895000000.0,6168000000.0,5895000000.0,-3492000000.0,-3492000000.0,25424000000.0,7128990000.0,17513000000.0,14996000000.0,51574000000.0,,-1588000000.0,-43000000.0,,,,9916000000.0,,12299000000.0,10010000000.0,9310000000.0,1533000000.0,,,4959000000.0,-1533000000.0,-584010000.0,3748000000.0,0.378,36578000000.0,13463000000.0,,51574000000.0,-1545000000.0,-1545000000.0,,,,,,,
AVGO,2025-01-31,TTM,USD,,,,4668500000.0,2.15,,,,4820500000.0,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO,2025-04-30,TTM,USD,,,,4685000000.0,2.75,,,,4828500000.0,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO,2025-07-31,TTM,USD,,,,4698250000.0,4.03,,,,4837250000.0,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO,2025-10-31,12M,USD,2031000000.0,2031000000.0,,4712000000.0,4.91,20593000000.0,2031000000.0,2031000000.0,4853000000.0,4.77,23126000000.0,25939000000.0,34714000000.0,,,,,-17000000.0,,43294000000.0,,3210000000.0,3210000000.0,347000000.0,347000000.0,,23126000000.0,23126000000.0,23126000000.0,0.0,23126000000.0,23126000000.0,23126000000.0,-2863000000.0,-2863000000.0,35322000000.0,23606320000.0,17219000000.0,26075000000.0,63887000000.0,,-483000000.0,125000000.0,,,,22729000000.0,,13849000000.0,8775000000.0,10977000000.0,591000000.0,,,4211000000.0,-591000000.0,-127680000.0,-397000000.0,0.21,37812000000.0,25484000000.0,,63887000000.0,-608000000.0,-608000000.0,,,,,,,
AVGO,2025-10-31,TTM,USD,,,,4712000000.0,4.91,,,,4853000000.0,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGO,2026-01-31,TTM,USD,2027000000.0,2027000000.0,,4723500000.0,5.29,21976000000.0,2027000000.0,2027000000.0,4866000000.0,5.13,24972000000.0,28572000000.0,37326000000.0,,,,,,,46306000000.0,,3138000000.0,3138000000.0,,,,24972000000.0,24972000000.0,24972000000.0,,24972000000.0,24972000000.0,24972000000.0,-2791000000.0,-2791000000.0,37865000000.0,25501209247.464024,17997000000.0,28309000000.0,68282000000.0,,-84000000.0,455000000.0,,,,25434000000.0,,15249000000.0,8754000000.0,11689000000.0,522000000.0,,,4281000000.0,-522000000.0,-9790752.535975,462000000.0,0.018165,39973000000.0,27787000000.0,,68282000000.0,-539000000.0,-539000000.0,,,,,,,
CSCO,2022-07-31,12M,USD,313000000.0,313000000.0,,4170000000.0,2.83,19309000000.0,313000000.0,313000000.0,4192000000.0,2.82,11812000000.0,14837000000.0,16794000000.0,,,,,457000000.0,2101000000.0,32248000000.0,,360000000.0,360000000.0,476000000.0,476000000.0,,11812000000.0,11812000000.0,11812000000.0,,11812000000.0,11812000000.0,11812000000.0,116000000.0,116000000.0,16343000000.0,11443984000.0,18273000000.0,13975000000.0,51557000000.0,2101000000.0,386000000.0,-65000000.0,,,,14477000000.0,,17665000000.0,1957000000.0,6774000000.0,6000000.0,,9085000000.0,11186000000.0,-6000000.0,82984000.0,2665000000.0,0.184,37582000000.0,13969000000.0,,51557000000.0,451000000.0,451000000.0,,,,,,,
CSCO,2023-07-31,12M,USD,282000000.0,282000000.0,,4093000000.0,3.08,21245000000.0,282000000.0,282000000.0,4105000000.0,3.07,12613000000.0,15745000000.0,17471000000.0,,,,,-177000000.0,2478000000.0,35753000000.0,,427000000.0,427000000.0,962000000.0,962000000.0,,12613000000.0,12613000000.0,12613000000.0,,12613000000.0,12613000000.0,12613000000.0,535000000.0,535000000.0,18179000000.0,13195684000.0,20191000000.0,15562000000.0,56998000000.0,2478000000.0,-779000000.0,-71000000.0,,,,15318000000.0,,19801000000.0,1726000000.0,7551000000.0,531000000.0,,9880000000.0,12358000000.0,-531000000.0,-125316000.0,2705000000.0,0.177,41436000000.0,15031000000.0,,56998000000.0,-708000000.0,-708000000.0,,,,,,,
CSCO,2023-10-31,TTM,USD,,,,4080250000.0,3.33,,,,4097750000.0,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSCO,2024-01-31,TTM,USD,,,,4068500000.0,3.3,,,,4087000000.0,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSCO,2024-04-30,TTM,USD,,,,4056250000.0,2.98,,,,4075000000.0,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSCO,2024-07-31,12M,USD,698000000.0,698000000.0,,4043000000.0,2.55,18975000000.0,698000000.0,698000000.0,4062000000.0,2.54,10320000000.0,13240000000.0,15747000000.0,,,,,-166000000.0,2813000000.0,34828000000.0,,1006000000.0,1006000000.0,1365000000.0,1365000000.0,,10320000000.0,10320000000.0,10320000000.0,,10320000000.0,10320000000.0,10320000000.0,359000000.0,359000000.0,16702000000.0,11126020000.0,21858000000.0,12970000000.0,53803000000.0,2813000000.0,-1095000000.0,-140000000.0,,,,12234000000.0,,17166000000.0,2507000000.0,7983000000.0,789000000.0,,10364000000.0,13177000000.0,-789000000.0,-148980000.0,1914000000.0,0.156,40833000000.0,12181000000.0,,53803000000.0,-955000000.0,-955000000.0,,,,,,,
CSCO,2024-07-31,TTM,USD,,,,4043000000.0,2.55,,,,4062000000.0,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSCO,2024-10-31,TTM,USD,,,,4026250000.0,2.33,,,,4043500000.0,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSCO,2025-01-31,TTM,USD,,,,4008000000.0,2.29,,,,4026500000.0,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSCO,2025-04-30,TTM,USD,,,,3990500000.0,2.46,,,,4011750000.0,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSCO,2025-07-31,12M,USD,1028000000.0,1028000000.0,,3976000000.0,2.63,19864000000.0,1028000000.0,1028000000.0,3998000000.0,2.61,10180000000.0,12693000000.0,15504000000.0,,,,,82000000.0,2992000000.0,36790000000.0,,1593000000.0,1593000000.0,1001000000.0,1001000000.0,,10180000000.0,10180000000.0,10180000000.0,,10180000000.0,10180000000.0,10180000000.0,-592000000.0,-592000000.0,16166000000.0,10787054000.0,24286000000.0,12504000000.0,56654000000.0,2992000000.0,-812000000.0,-150000000.0,,,,11100000000.0,,18081000000.0,2811000000.0,9300000000.0,744000000.0,,10966000000.0,13958000000.0,-744000000.0,-54946000.0,920000000.0,0.083,44150000000.0,11760000000.0,,56654000000.0,-662000000.0,-662000000.0,,,,,,,
CSCO,2025-07-31,TTM,USD,,,,3976000000.0,2.56,,,,3998000000.0,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSCO,2025-10-31,TTM,USD,,,,3967500000.0,2.6,,,,3993000000.0,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSCO,2026-01-31,TTM,USD,960000000.0,960000000.0,,3960500000.0,2.8,20779000000.0,960000000.0,960000000.0,3987500000.0,2.78,11076000000.0,14474000000.0,17000000000.0,,,,,284000000.0,2866000000.0,38275000000.0,,1491000000.0,1491000000.0,909000000.0,909000000.0,,11076000000.0,11076000000.0,11076000000.0,,11076000000.0,11076000000.0,11076000000.0,-582000000.0,-582000000.0,16968000000.0,11048700300.39282,24590000000.0,13685000000.0,59054000000.0,2866000000.0,-120000000.0,-152000000.0,,,,12983000000.0,,19213000000.0,2526000000.0,9470000000.0,252000000.0,,11294000000.0,14160000000.0,-252000000.0,4700300.392821,1907000000.0,0.146884,45369000000.0,13433000000.0,,59054000000.0,32000000.0,32000000.0,,,,,,,
GOOGL,2022-12-31,12M,USD,,,,13063000000.0,4.59,126203000000.0,,,13159000000.0,4.56,59972000000.0,71685000000.0,85160000000.0,-337000000.0,,,,-6173000000.0,15724000000.0,156633000000.0,,357000000.0,357000000.0,2174000000.0,,,59972000000.0,59972000000.0,59972000000.0,,59972000000.0,59972000000.0,59972000000.0,1817000000.0,1817000000.0,91333000000.0,65163493000.0,81791000000.0,74842000000.0,282836000000.0,15724000000.0,-5331000000.0,1179000000.0,,,,71328000000.0,,126203000000.0,13475000000.0,39500000000.0,,,26567000000.0,42291000000.0,-337000000.0,-981507000.0,11356000000.0,0.159,207994000000.0,74842000000.0,,282836000000.0,-6173000000.0,-6173000000.0,337000000.0,,,,,,
GOOGL,2023-09-30,TTM,USD,,,,12721896469.0,5.25,,,,12802045330.0,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL,2023-12-31,12M,USD,,,,12630000000.0,5.84,133332000000.0,,,12722000000.0,5.8,73795000000.0,86025000000.0,97971000000.0,-628000000.0,,,,-2061000000.0,16425000000.0,174062000000.0,,308000000.0,308000000.0,3865000000.0,,,73795000000.0,73795000000.0,73795000000.0,,73795000000.0,73795000000.0,73795000000.0,3557000000.0,3557000000.0,100032000000.0,75569521000.0,89769000000.0,84293000000.0,307394000000.0,16425000000.0,-2133000000.0,556000000.0,,,,85717000000.0,,133332000000.0,11946000000.0,45427000000.0,,,27917000000.0,44342000000.0,-628000000.0,-286479000.0,11922000000.0,0.139,223101000000.0,84293000000.0,,307394000000.0,-2061000000.0,-2061000000.0,628000000.0,,,,,,
GOOGL,2023-12-31,TTM,USD,,,,12630000000.0,5.84,,,,12722000000.0,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL,2024-03-31,TTM,USD,,,,12538500000.0,6.57,,,,12644500000.0,6.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL,2024-06-30,TTM,USD,,,,12457000000.0,7.03,,,,12580500000.0,6.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL,2024-09-30,TTM,USD,,,,12384000000.0,7.61,,,,12511250000.0,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL,2024-12-31,12M,USD,,,,12319000000.0,8.13,146306000000.0,,,12447000000.0,8.04,100118000000.0,120083000000.0,135394000000.0,-188000000.0,,,,2262000000.0,14188000000.0,203712000000.0,,268000000.0,268000000.0,4482000000.0,,,100118000000.0,100118000000.0,100118000000.0,,100118000000.0,100118000000.0,100118000000.0,4214000000.0,4214000000.0,133132000000.0,98226968000.0,91322000000.0,112390000000.0,350018000000.0,14188000000.0,3211000000.0,1137000000.0,,,,119815000000.0,,146306000000.0,15311000000.0,49326000000.0,,,27808000000.0,41996000000.0,-188000000.0,370968000.0,19697000000.0,0.164,237628000000.0,112390000000.0,,350018000000.0,2262000000.0,2262000000.0,188000000.0,,,,,,
GOOGL,2024-12-31,TTM,USD,,,,12319000000.0,8.13,,,,12447000000.0,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL,2025-03-31,TTM,USD,,,,12261000000.0,9.06,,,,12261000000.0,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL,2025-06-30,TTM,USD,,,,12206000000.0,9.47,152487000000.0,,,12314000000.0,9.38,115573000000.0,140073000000.0,157748000000.0,,,,,13152000000.0,16752000000.0,218912000000.0,,402000000.0,402000000.0,4382000000.0,4382000000.0,,115573000000.0,115573000000.0,115573000000.0,,115573000000.0,115573000000.0,115573000000.0,3980000000.0,3980000000.0,144393000000.0,104522191922.44632,97542000000.0,121370000000.0,371399000000.0,16752000000.0,14321000000.0,966000000.0,,,,139671000000.0,,152487000000.0,17675000000.0,52927000000.0,,,27863000000.0,44615000000.0,203000000.0,2304191922.44632,24098000000.0,0.172534,250029000000.0,121370000000.0,,371399000000.0,13355000000.0,13355000000.0,-203000000.0,,,,,,
GOOGL,2025-09-30,TTM,USD,,,,12154750000.0,10.23,,,,12259500000.0,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL,2025-12-31,12M,USD,,,,12116000000.0,10.91,162535000000.0,,,12230000000.0,10.81,132170000000.0,159562000000.0,180698000000.0,281000000.0,,,,24238000000.0,21482000000.0,240301000000.0,,736000000.0,736000000.0,4337000000.0,,,132170000000.0,132170000000.0,132170000000.0,,132170000000.0,132170000000.0,132170000000.0,3601000000.0,3601000000.0,156460000000.0,112003984000.0,111262000000.0,129039000000.0,402836000000.0,21482000000.0,26186000000.0,1667000000.0,,,,158826000000.0,,162535000000.0,21136000000.0,61087000000.0,,,28693000000.0,50175000000.0,281000000.0,4071984000.0,26656000000.0,0.168,273797000000.0,129039000000.0,,402836000000.0,24238000000.0,24238000000.0,-281000000.0,,,,,,
GOOGL,2025-12-31,TTM,USD,,,,12116000000.0,10.91,,,,12230000000.0,10.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL,2026-03-31,TTM,USD,,,,12095000000.0,13.24,167445000000.0,,,12216750000.0,13.11,160208000000.0,195684000000.0,218815000000.0,363000000.0,,,,51334000000.0,22234000000.0,255053000000.0,,1235000000.0,1235000000.0,4717000000.0,4717000000.0,,160208000000.0,160208000000.0,160208000000.0,,160208000000.0,160208000000.0,160208000000.0,3482000000.0,3482000000.0,167481000000.0,117913529614.44904,116924000000.0,138129000000.0,422498000000.0,22234000000.0,52838000000.0,1141000000.0,,,,194449000000.0,,167445000000.0,23131000000.0,64563000000.0,,,30127000000.0,52361000000.0,,9039529614.449034,34241000000.0,0.176092,284369000000.0,138129000000.0,,422498000000.0,51334000000.0,51334000000.0,,,,,,,
